id,name,slug,description,short_description,characteristics,address,area,city,image_url,google_maps_url,instagram_url,price_range,price_min,price_max,opening_hours,is_featured,is_verified,is_published,category_id,created_at,updated_at
ae3d1da7-f3c4-4938-987e-9abed0d36b04,Toko Kopi Rasa (Raden Saleh),toko-kopi-rasa-raden-saleh,"Berlokasi sejak Agustus 2020 di salah satu urat nadi utama Kota Padang, Toko Kopi Rasa Cabang Raden Saleh menjadi destinasi favorit bagi para profesional dan masyarakat umum yang mencari kopi berkualitas di tengah padatnya aktivitas. Cabang ini menawarkan keseimbangan antara kecepatan layanan dan kenyamanan tempat, menjadikannya titik singgah ideal untuk meeting singkat, istirahat siang, maupun sekadar menikmati sore di area yang ikonik.",,"[{""title"":""Titik Temu Strategis"",""description"":""Terletak di kawasan Raden Saleh yang dekat dengan area perkantoran, menjadikannya pilihan praktis bagi mereka yang membutuhkan asupan kafein di sela jam kerja.""},{""title"":""Standar Rasa yang Konsisten"",""description"":""Seperti cabang lainnya, fokus utama di sini adalah kualitas melalui riset menu yang mendalam, memastikan varian seperti Butterscotch Latte tetap menjadi primadona.""},{""title"":""Pilihan Segar & Praktis"",""description"":""Menyediakan lini produk \""Es Kopi Segarasa\"" dalam kemasan kaleng dan \""Matcha Rasa\"" botol yang mudah dipesan untuk kebutuhan konsumsi rapat atau stok di kantor.""},{""title"":""Atmosfer Inklusif:"",""description"":""Dengan sapaan khas kepada #TemanRasa, cabang ini menciptakan lingkungan yang ramah bagi siapa saja, baik penikmat kopi serius maupun pelanggan kasual.""}]","Jl. Jaksa Agung R.Soeprapto No.17b, Rimbo Kaluang",Padang Barat,Padang,https://drive.google.com/file/d/1ruWZTxAOERDouBH7EDwH17QGmXi-JFlo/view?usp=drive_link,"https://www.google.com/maps/place/Toko+Kopi+Rasa/@-0.9269197,100.3537468,17z/data=!3m1!4b1!4m5!3m4!1s0x2fd4b9879cfedb65:0xe770450dde67c0b8!8m2!3d-0.926939!4d100.3559071?coh=164777&entry=tt&shorturl=1",https://www.instagram.com/tokokopirasa,Rp16k - Rp35k,16000,35000,08.00 - 23.00,FALSE,FALSE,TRUE,3fff9d59-eb4d-4d58-a3fd-0b94ee412ee5,2026-05-12 14:47:37.625842+00,2026-05-15 10:29:58.579863+00
b173fefa-d489-4a9f-83f3-a91444ccbc28,Dupin (Flamboyan),dupin-flamboyan,"Sebagai salah satu nama yang telah menemani perjalanan kultur kopi di Padang, Dupin Coffee (yang dulu lebih akrab disapa Dua Pintu) membuktikan eksistensinya yang tak lekang oleh waktu. Lewat renovasi besar di cabang Flamboyan yang rampung beberapa bulan lalu, Dupin kini menyapa pelanggannya dengan wajah yang jauh lebih segar dan kontemporer. Tempat ini adalah wujud sempurna dari sebuah evolusi: memadukan rekam jejak rasa yang telah teruji oleh waktu dengan estetika ruang kekinian yang memanjakan mata.",,"[{""title"":""Evolusi Ruang (Wajah Baru)"",""description"":""Renovasi terbaru memberikan transformasi visual yang signifikan. Dupin kini tampil dengan desain interior yang lebih modern, clean, dan sangat rapi. Penataan ruangnya memberikan upgrade kenyamanan yang maksimal, menjadikannya kembali relevan di tengah gempuran kafe-kafe baru yang estetik.""},{""title"":""Kualitas Rasa yang Teruji Waktu"",""description"":""Bertahan lama di industri kopi yang kompetitif adalah bukti nyata konsistensi. Racikan kopi dan menu pendamping di Dupin memiliki kematangan rasa yang bisa diandalkan, menawarkan standar yang tak pernah mengecewakan dari dulu hingga sekarang.""},{""title"":""Atmosfer Terbuka & Welcoming"",""description"":""Sejalan dengan filosofi akar namanya, tempat ini selalu memberikan kesan yang terbuka dan menyambut siapa saja. Suasananya sangat pas untuk berbagai momen—mulai dari reuni teman lama, diskusi santai, hingga sekadar duduk menikmati kopi sendirian.""},{""title"":""Fasilitas & Kenyamanan Ekstra"",""description"":""Pasca-renovasi, pencahayaan, sirkulasi udara, dan tata letak area duduk (baik indoor maupun area terbukanya) dirancang lebih optimal. Sangat mendukung bagi mereka yang ingin Work From Cafe (WFC) atau duduk berlama-lama hingga malam hari.""}]","Jl. Aster No.7, Flamboyan Baru, Kec. Padang Bar., Kota Padang, Sumatera Barat",Padang Barat,Padang,https://drive.google.com/file/d/1dIWJKKQnPY88bdyS0dbYc16ZCn9qNwwM/view?usp=drive_link,https://maps.app.goo.gl/cMWWGkHLQPiFJ88c9,https://www.instagram.com/dupin.coffee/,Rp22k - Rp35k,22000,35000,08.00 - 23.59,FALSE,FALSE,TRUE,3fff9d59-eb4d-4d58-a3fd-0b94ee412ee5,2026-05-17 16:31:14.236304+00,2026-05-18 16:06:10.450849+00
b5961b7b-4711-4969-948d-b65049532df4,Geo'S Coffee and Eatery,geos-coffee-eatery,"Menambah deretan destinasi ruang seduh berkualitas di Padang, Geos Coffee hadir dengan identitas visual dan atmosfer yang berkarakter kuat. Mengambil inspirasi dari elemen yang solid dan membumi, tempat ini menawarkan perpaduan tata ruang yang modern dengan sentuhan estetika yang membuat pengunjung merasa terhubung dan nyaman. Geos Coffee bukan sekadar tempat singgah, melainkan ruang interaksi dinamis yang cocok untuk memantik produktivitas maupun merayakan waktu luang bersama teman.",,"[{""title"":""Estetika Ruang Berkarakter"",""description"":""Desain interior Geos Coffee menyajikan visual yang memanjakan mata, memadukan elemen-elemen modern dengan palet warna yang membumi (earthy tones) atau aksen industrial yang rapi. Setiap sudutnya dirancang proporsional, menciptakan latar yang sangat estetik untuk diabadikan di media sosial.""},{""title"":""Fasilitas Pendukung Produktivitas"",""description"":""Tidak hanya ideal untuk nongkrong santai, tata letak meja dan kursinya juga sangat mempertimbangkan kenyamanan ergonomis bagi mereka yang ingin Work From Cafe (WFC), lengkap dengan akses stopkontak yang memadai.""},{""title"":""Atmosfer Nyaman & Mengundang"",""description"":""Suasana yang dibangun di dalam ruangan terasa hangat dan welcoming. Tata cahaya yang pas dan sirkulasi udara yang baik membuat pengunjung betah menghabiskan waktu berjam-jam, baik di area indoor yang tenang maupun area outdoor/semi-outdoor yang lebih kasual.""}]","Jl. KH. Ahmad Dahlan No.21, Alai Parak Kopi",Padang Utara,Padang,https://drive.google.com/file/d/1RT51EUmGI05pHrwjlzGKtXBfCibegCbT/view?usp=drive_link,"https://www.google.com/maps/place/Geo'S+Coffee+and+Eatery/@-0.9258545,100.3608186,1127m/data=!3m2!1e3!4b1!4m6!3m5!1s0x2fd4b90008a19b6f:0xa049640944f784b8!8m2!3d-0.9258599!4d100.3633935!16s%2Fg%2F11x_m8lf33?entry=ttu&g_ep=EgoyMDI2MDUxMi4wIKXMDSoASAFQAw%3D%3D",https://www.instagram.com/geoscoffee.pdg/,Rp25k - Rp50k,25000,50000,08.00 - 00.00,FALSE,FALSE,TRUE,3fff9d59-eb4d-4d58-a3fd-0b94ee412ee5,2026-05-15 13:22:56.089011+00,2026-05-15 13:22:54.859+00
bc0010ab-ab45-47d0-b981-55985dc17e69,Menes Coffee & Eatery,menes-coffee-eatery,"Jika mencari episentrum skena pergaulan anak muda di Padang, Menes Coffee adalah jawabannya. Ini bukan sekadar kedai kopi untuk duduk diam, melainkan ""tempat gaul"" paling dinamis tempat berbagai sirkel dan trendsetter kota ini berkumpul. Dengan energi yang selalu hidup dan riuh setiap harinya, Menes Coffee menjadi destinasi wajib bagi mereka yang ingin melihat dan dilihat (see and be seen), menjadikannya detak jantung gaya hidup kasual anak muda Padang.",,"[{""title"":""Episentrum Skena Gaul Kota"",""description"":""Dikenal luas sebagai go-to spot paling populer untuk nongkrong. Menes adalah tempat di mana kerumunan anak muda yang stylish dan up-to-date menghabiskan waktu mereka.""},{""title"":""Energi Sosial yang Hidup"",""description"":""Atmosfernya sangat dinamis, crowded, dan seru, terutama saat sore menuju malam. Suara riuh obrolan antar meja seakan menjadi backsound alami yang menjadi daya tarik utama tempat ini.""},{""title"":""Titik Temu Super Kasual & Cair"",""description"":""Desain ruang dan tata letak tempat duduknya dirancang sedemikian rupa agar pengunjung bisa berinteraksi dengan bebas. Tidak ada batasan kaku, membuat suasana berkumpul menjadi sangat lepas.""},{""title"":""Menu Crowd-Pleaser"",""description"":""Menyajikan pilihan varian kopi susu dan minuman segar yang mudah dinikmati oleh lidah siapa saja, dirancang khusus sebagai teman ngobrol yang pas untuk durasi nongkrong yang panjang.""}]","Jl. Kartini, No. 24, Padang Pasir",Padang Barat,Padang,https://drive.google.com/file/d/1g-VKOsU1DnolXg18qh65sw-0l58fb66W/view?usp=drive_link,"https://www.google.com/maps/place/Menes+Coffee+%26+Eatery/@-0.9405578,100.3573488,1127m/data=!3m2!1e3!4b1!4m6!3m5!1s0x2fd4b9bc054f391f:0x3c7a9ef71ff0e7!8m2!3d-0.9405632!4d100.3599237!16s%2Fg%2F11lz4_znyx?entry=ttu&g_ep=EgoyMDI2MDUxMi4wIKXMDSoASAFQAw%3D%3D",https://www.instagram.com/menescoffee/,Rp25k - Rp110k,25000,110000,09.00 - 03.00,FALSE,FALSE,TRUE,3fff9d59-eb4d-4d58-a3fd-0b94ee412ee5,2026-05-15 11:47:36.814878+00,2026-05-15 11:47:35.58+00
bc68b294-8cec-4c26-b687-a164b80c5046,Kuri Slow Bar 195,kuri-slow-bar-195,"Sesuai dengan namanya, Kuri Slowbar hadir sebagai antitesis dari hiruk-pikuk kedai kopi cepat saji. Tempat ini mengedepankan konsep slow bar yang intim, di mana kopi diperlakukan sebagai sebuah karya seni yang membutuhkan waktu dan ketelitian. Berlokasi di area yang memberikan kesan privat, Kuri menjadi ruang pelarian bagi mereka yang ingin menikmati kopi dalam tempo yang lebih lambat dan bermakna.",,"[{""title"":""Pengalaman Slow Bar yang Intim:"",""description"":""Fokus utama di sini adalah interaksi dekat antara barista dan penikmat kopi. Anda bisa melihat langsung setiap detail proses penyeduhan manual (manual brew), menjadikannya tempat yang sangat personal untuk berdiskusi tentang profil rasa kopi""},{""title"":""Kurasi Biji Kopi Pilihan:"",""description"":""Kuri dikenal sangat selektif dalam menyajikan biji kopi (beans), sering kali menghadirkan pilihan seasonal dari berbagai pemanggang kopi ternama. Ini adalah surga bagi para coffee snob atau pencinta kopi hitam yang mencari keunikan rasa.""},{""title"":""Suasana Tenang & Minimalis:"",""description"":""Desain ruangannya cenderung sederhana dan tidak berisik, menciptakan suasana yang mendukung untuk kontemplasi, membaca buku, atau sekadar menikmati waktu sendiri (me-time) tanpa gangguan kebisingan kafe besar.""},{""title"":""Kualitas di Atas Kuantitas:"",""description"":""Di sini, setiap cangkir disiapkan dengan presisi tinggi. Pendekatan \""perlahan\"" ini memastikan bahwa setiap karakter rasa yang ingin ditonjolkan dari biji kopi tersebut keluar dengan maksimal.""},{""title"":""Estetika \""Hidden Gem\"":"",""description"":""Karakternya yang lebih tenang dan lokasinya yang memberikan kesan eksklusif menjadikannya salah satu permata tersembunyi di Padang bagi mereka yang lebih menghargai kualitas pengalaman dibanding keramaian.""}]","Jl. S. Parman No.195, Ulak Karang Utara",Padang Utara,Padang,https://drive.google.com/file/d/1Bs_Fga804vwGTrCZ1D1foYcQt7_iwEKH/view?usp=drive_link,https://www.google.com/maps/place/Kuri+Coffee+Slow+Bar+195/data=!4m2!3m1!1s0x0:0xcb2acf5ca40de6d6?sa=X&ved=1t:2428&ictx=111,https://www.instagram.com/kuri_slowbar195/,Rp25k - Rp50k,25000,50000,15.00 - 21.30,FALSE,FALSE,TRUE,3fff9d59-eb4d-4d58-a3fd-0b94ee412ee5,2026-05-12 15:43:13.591097+00,2026-05-20 08:05:34.230327+00
c41f457e-cc72-48a3-8f9f-2eefe78b9336,Kopi Kita (Pondok),kopkit-x-savey,,,[],"Jl. Pd. No.106, Belakang Pd, Sel, Kampung Pondok, Padang Selatan, Padang City, West Sumatra 25134",Padang Selatan,Padang,https://drive.google.com/file/d/1qlvCzubAq1f_ZvR2dgZkU6ZU0r3sSi2g/view?usp=drive_link,https://maps.app.goo.gl/VA7FiCXLQaKis7Nn9,https://www.instagram.com/kopkit.idn/,Rp20k - Rp47k,20000,47000,Buka 24 Jam,FALSE,FALSE,TRUE,3fff9d59-eb4d-4d58-a3fd-0b94ee412ee5,2026-05-17 15:54:23.124088+00,2026-05-18 11:52:43.536113+00
d86a07ab-36ec-4046-bcb1-ba9be98f1921,Cafe Merjer,cafe-merjer,"Merjer adalah coffeeshop di Padang yang dirancang dengan konsep industrial-modern yang sangat terintegrasi. Lebih dari sekadar tempat nongkrong, Merjer mengukuhkan dirinya sebagai pusat aktivitas bagi mahasiswa dan pekerja profesional. Dengan suasana yang sangat teratur dan modern, tempat ini menawarkan ekosistem lengkap untuk produktivitas sekaligus gaya hidup urban.",,"[{""title"":""Working Space yang Ikonik"",""description"":""Daya tarik utama Merjer terletak pada area kerjanya yang dirancang sangat matang. Dengan pencahayaan yang pas, tata letak meja yang ergonomis, serta ketersediaan stopkontak, tempat ini menjadi benchmarking ruang kerja publik yang ideal bagi para pekerja lepas dan mahasiswa di Padang.""},{""title"":""Self Photo Studio (Lantai 2)"",""description"":""Menambah nilai uniknya, Merjer menyediakan fasilitas self photo studio di lantai dua. Kehadiran studio ini memungkinkan pengunjung untuk mengabadikan momen secara privat dan profesional tanpa perlu keluar dari area kafe, menjadikannya destinasi yang sangat lengkap.""},{""title"":""Estetika Industrial yang Tegas"",""description"":""Mengusung desain bangunan yang menonjolkan elemen material asli, menciptakan kesan yang bersih, disiplin, dan sangat kekinian. Visualnya yang kuat memberikan atmosfer yang mendukung konsentrasi tinggi saat bekerja.""}]","Jl. Ujung Gurun No.88A, Padang Pasir",Padang Barat,Padang,https://drive.google.com/file/d/1aRdtuDowu-oqQhCfhcx3X07ZwZTrq2A8/view?usp=drive_link,"google.com/maps/place/Café+Merjer/@-0.9347677,100.3417148,15z/data=!4m7!3m6!1s0x2fd4b98d69d62d9b:0xadfd95ae069429a6!8m2!3d-0.9347677!4d100.3546828!15sCgtjYWZlIG1lcmplcloNIgtjYWZlIG1lcmplcpIBC2NvZmZlZV9zaG9w4AEA!16s%2Fg%2F11g0w0m9tp?entry=tts&g_ep=EgoyMDI0MTExMy4xIPu8ASoASAFQAw%3D%3D",https://www.instagram.com/cafemerjer/,Rp25k - Rp66k,25000,66000,08.00 - 22.00,FALSE,FALSE,TRUE,3fff9d59-eb4d-4d58-a3fd-0b94ee412ee5,2026-05-12 15:16:39.822108+00,2026-05-15 09:19:52.838291+00
db29333e-4d90-41b6-b033-27717bd10ce2,Salejourn Cafe & Space,salejourn,"Salejourn mendefinisikan ulang pengalaman nongkrong dengan menghadirkan perpaduan antara sajian rasa dan kanvas visual yang memukau. Tempat ini bukan sekadar kafe, melainkan sebuah destinasi lifestyle di mana setiap jengkal ruangnya dieksekusi dengan presisi tinggi untuk memanjakan mata. Bagi para penikmat estetika dan pemburu konten visual, Salejourn adalah tempat persinggahan sempurna yang menawarkan harmoni antara desain interior artistik dan kenyamanan yang paripurna.",,"[{""title"":""Surga Estetika di Setiap Sudut"",""description"":""Daya tarik paling absolut dari Salejourn adalah visualnya. Hampir tidak ada sudut yang terlewat dari sentuhan estetik. Penataan furnitur, dekorasi, hingga pemilihan palet warna dikurasi dengan sangat cermat, memastikan setiap area—mulai dari pintu masuk hingga area duduk terdalam—sangat Instagrammable.""},{""title"":""Variasi Menu yang Sangat Ekstensif"",""description"":""Mematahkan stereotip \""kafe estetik biasanya minim menu\"", Salejourn justru memiliki buku menu yang luar biasa lengkap. Pilihannya seolah tak ada habisnya: mulai dari deretan Espresso Based, Signature Frappe, Smoothies, hingga Mocktail segar. Untuk makanan, Anda bisa menemukan segalanya dari Burger, aneka Pizza, Pasta, Rice Bowl, Salad, hingga makanan berkuah lokal seperti Soto Betawi dan Soto Bandung. Belum lagi pilihan kudapan dan pastry-nya (seperti Croissant, Tiramisu, dan Lukumades) yang sangat berlimpah!""},{""title"":""Permainan Pencahayaan & Desain Ruang"",""description"":""Tata ruangnya memaksimalkan sirkulasi cahaya alami di siang hari sehingga memberikan kesan fresh dan bersih. Saat transisi ke malam hari, tata lampunya membangun mood yang lebih dramatis, hangat, dan sangat cozy untuk bersantai.""},{""title"":""Kenyamanan Ruang Personal"",""description"":""Meski sangat fotogenik, tata letaknya tetap memprioritaskan kenyamanan fungsional. Jarak antar meja dirancang proporsional agar pengunjung memiliki ruang privasi yang cukup untuk mengobrol santai, bekerja, atau sekadar me-time tanpa merasa berdesakan.""}]","Jl. Ujung Gurun, Ujung Gurun",Padang Barat,Padang,https://drive.google.com/file/d/1EfJTpufMHoVMZq383hOp3lt-Qmhcim8D/view?usp=drive_link,"https://www.google.com/maps/place/Salejourn+Cafe+and+Space/@-0.9342351,100.3562767,1127m/data=!3m2!1e3!4b1!4m6!3m5!1s0x2fd4b97618cdcaeb:0x249676533f8cfacc!8m2!3d-0.9342405!4d100.3588516!16s%2Fg%2F11shns9jpx?entry=ttu&g_ep=EgoyMDI2MDUxMi4wIKXMDSoASAFQAw%3D%3D",https://www.instagram.com/salejourn/,Rp20k - Rp65k,20000,65000,09.00 - 00.00,FALSE,FALSE,TRUE,3fff9d59-eb4d-4d58-a3fd-0b94ee412ee5,2026-05-15 13:35:55.737419+00,2026-05-15 13:35:54.65+00
e1ac5a01-ed37-4cc8-bba0-e887607b1e8a,Kopi Kita (Veteran),kopkit-veteran,,,[],"Sumatera, Jl. Veteran No.22b, Padang Pasir, Kec. Padang Barat, Padang Pasir, Barat, Kota Padang, Sumatera Barat 25115",Padang Barat,Padang,https://drive.google.com/file/d/1rvY2wsVkhDbhJGZKkxpb4QTLg_Xl0lik/view?usp=drive_link,https://maps.app.goo.gl/ZB72HBKC5J3RvzqP9,https://www.instagram.com/kopkit.idn/,Rp20k - Rp47k,20000,47000,Buka 24 Jam,FALSE,FALSE,TRUE,3fff9d59-eb4d-4d58-a3fd-0b94ee412ee5,2026-05-17 15:57:27.812646+00,2026-05-18 12:56:16.7506+00
fd3713cf-36bc-4dd6-903f-c95c9b1fe8ef,Hanghouse Coffee and Eatery,hanghouse-coffee-and-eatery,"Mengambil esensi dari namanya, Hanghouse hadir sebagai ""rumah singgah"" paling asyik bagi anak muda Padang untuk melepas penat. Tempat ini memadukan kenyamanan sebuah hunian dengan energi tempat nongkrong yang dinamis. Tanpa pretensi dan sangat welcoming, Hanghouse adalah destinasi ideal bagi mereka yang mencari suasana kasual, obrolan lepas, dan kehangatan berkumpul bersama sirkel terdekat tanpa batasan waktu.",,"[{""title"":""Konsep Hunian Kasual"",""description"":""Menawarkan tata ruang yang santai layaknya bersantai di teras atau halaman belakang rumah sendiri. Desain dan penataannya yang effortless justru memberikan rasa bebas dan nyaman bagi pengunjung untuk bersantai sejenak dari hiruk-pikuk rutinitas.""},{""title"":""Ruang Terbuka (Open Space) yang Lega"",""description"":""Memaksimalkan area sirkulasi udara terbuka, menjadikannya pilihan sempurna untuk menikmati semilir angin sore hingga malam hari di kota Padang tanpa merasa pengap atau terlalu bising.""},{""title"":""Sajian Crowd-Pleaser"",""description"":""Menu yang ditawarkan berfokus pada sajian yang ringan, praktis, dan disukai banyak orang. Mulai dari racikan es kopi susu andalan, minuman segar, hingga ragam camilan yang sangat pas untuk menemani durasi nongkrong yang panjang.""},{""title"":""Vibe Effortlessly Cool"",""description"":""Meskipun mengedepankan fungsionalitas dan kenyamanan, sentuhan estetika pada pencahayaan malam hari dan detail sudutnya tetap membuat tempat ini terlihat menarik secara visual untuk dibagikan ke media sosial.""}]","Jln. Hang Tuah No. 207 Belakang Tangsi. Padang barat, Padang, Indonesia 25119",Padang Barat,Padang,https://drive.google.com/file/d/1xyI8HdzsPQKibdz2spEemYTAmTbJ5uWt/view?usp=drive_link,https://maps.app.goo.gl/NtTiQkeHUoaXJy9aA,https://www.instagram.com/hanghouse.pdg/?hl=en,Rp23k - Rp45k,23000,45000,10.00 - 02.00,FALSE,FALSE,TRUE,3fff9d59-eb4d-4d58-a3fd-0b94ee412ee5,2026-05-17 17:14:33.719643+00,2026-05-20 08:05:48.251974+00
ffa19103-837b-4d46-a96a-36c90762ed2e,Kopi Kita (Jati),kopkit-jati,,,[],"Jl. Abdul Muis No.9b, Jati Baru, Kec. Padang Tim., Kota Padang, Sumatera Barat 25129",Padang Timur,Padang,https://drive.google.com/file/d/1EeMYA7t8gWAnb78LDMmJEzq6L0V7xQpj/view?usp=drive_link,https://maps.app.goo.gl/piZEcASddm8sGtSv5,https://www.instagram.com/kopkit.idn/,Rp20k - Rp47k,20000,47000,Buka 24 Jam,FALSE,FALSE,TRUE,3fff9d59-eb4d-4d58-a3fd-0b94ee412ee5,2026-05-17 15:42:56.259119+00,2026-05-18 12:50:45.482816+00
